,STOCK_000,STOCK_001,STOCK_002,STOCK_003,STOCK_004,STOCK_005,STOCK_006,STOCK_007,STOCK_008,STOCK_009,STOCK_010,STOCK_011,STOCK_012,STOCK_013,STOCK_014,STOCK_015,STOCK_016,STOCK_017,STOCK_018,STOCK_019,STOCK_020,STOCK_021,STOCK_022,STOCK_023,STOCK_024,STOCK_025,STOCK_026,STOCK_027,STOCK_028,STOCK_029,STOCK_030,STOCK_031,STOCK_032,STOCK_033,STOCK_034,STOCK_035,STOCK_036,STOCK_037,STOCK_038,STOCK_039,STOCK_040,STOCK_041,STOCK_042,STOCK_043,STOCK_044,STOCK_045,STOCK_046,STOCK_047,STOCK_048,STOCK_049,STOCK_050,STOCK_051,STOCK_052,STOCK_053,STOCK_054,STOCK_055,STOCK_056,STOCK_057,STOCK_058,STOCK_059,STOCK_060,STOCK_061,STOCK_062,STOCK_063,STOCK_064,STOCK_065,STOCK_066,STOCK_067,STOCK_068,STOCK_069,STOCK_070,STOCK_071,STOCK_072,STOCK_073,STOCK_074,STOCK_075,STOCK_076,STOCK_077,STOCK_078,STOCK_079,STOCK_080,STOCK_081,STOCK_082,STOCK_083,STOCK_084,STOCK_085,STOCK_086,STOCK_087,STOCK_088,STOCK_089,STOCK_090,STOCK_091,STOCK_092,STOCK_093,STOCK_094,STOCK_095,STOCK_096,STOCK_097,STOCK_098,STOCK_099
STOCK_049,0.08617189952301431,0.1509762648578969,-0.11004684056091073,-0.33179236762581465,-0.3822006937241785,-0.23151149361579396,0.10148899833580982,0.30705967207715196,-0.12248169316036371,-0.3355909793853972,-0.3714994910199397,0.03804752514444259,0.1282418634794899,-0.15016041107375427,-0.21687617464925718,0.13292290984990912,0.16358274091658656,0.09841186167752917,-0.0259734895099743,-0.41891885792514344,0.3883033210517037,-0.002809642208891289,-0.3509411882231546,-0.01370633314886952,0.036624012824773,-0.2261862473481629,0.14043139477413835,0.606261531362242,0.2507207309830127,0.33225689254985935,-0.39816132706106033,-0.1420393524775959,-0.11282437572383017,0.01995086839170358,-0.09476868915650911,-0.21009269344169393,-0.19698953096335825,0.3387750411705555,0.20688569997314513,-0.31267066563951573,-0.2481726604205535,0.10449279653498586,0.4652010713006644,0.001483418398688177,0.23327065266111055,-0.07988013158368355,-0.04978057937598053,-0.014175619616315189,0.4783370510482207,1.0,-0.024333151168919383,0.034220869976193814,-0.21947498417238634,0.1995272899459482,0.09520587917022381,0.2740084683002098,0.32110169060055804,0.5236563066328781,-0.23739986518295164,-0.0391502982260869,-0.32779852039053675,0.20809347063759384,-0.13573765032222074,0.02153583665632851,-0.2920450346335879,-0.029093558122781464,-0.3444802962715822,-0.4033956344574848,0.2546816839572851,0.13716910228025375,-0.1481450137168061,-0.2631048455408108,-0.09212528234544204,0.060624591089915456,-0.06613799770535365,-0.3398579728118003,-0.16984196937415905,-0.10715050365770593,-0.14428825889899058,-0.5411610721187314,-0.11535174282594526,-0.1023827227626826,-0.21963470296832102,0.0007608257943220235,0.16728642019622567,0.3062228669202269,0.3490401932268356,-0.008413894245025496,-0.11981125696584677,0.18188428186939679,0.54388076136321,-0.3183796307081653,-0.09366476535582854,-0.05424260987427808,-0.030364944738671733,-0.4988701929489942,0.034787549131254966,0.03990504109549586,-0.2093264154633731,0.4179275937590683
STOCK_050,-0.1430528542975216,-0.12265521729231599,-0.0389721787669492,0.10046172932341997,-0.06214904171843295,0.0455497276931506,-0.17941754743149932,-0.005530471646759732,0.005576166050683493,0.03491397266973592,0.21212728668453684,-0.1394874850508971,0.07691957087113832,0.12881696710390048,0.042847408643911865,0.07239455847752535,0.21124875029454845,0.027988037829927353,-0.1420284823683278,0.12129680592307154,-0.17281331648115114,0.047141808905134974,0.06420280483607908,0.012053749998330794,0.07703903787859974,-0.004728799496358221,-0.13683139135795602,-0.052463521118731524,-0.05688017935205011,0.011678967585730166,-0.04816063222273513,0.012005156792587329,0.11331790837081336,0.12988687018701972,-0.05691762031139616,0.05410456179896074,0.0513524948773301,-0.013456799142736292,-0.009004391245208946,0.15594584826806823,-0.12940262249368772,-0.187932909430587,-0.04334043916782864,0.03488816701749556,0.042324024636817864,-0.02646254725377891,0.060220325456647274,-0.06294064232653264,-0.11743510441151296,-0.024333151168919383,1.0,0.0014912007692956257,0.21421448948559085,0.0915783792493451,0.08397373874944013,-0.0976095296599641,-0.2046356026921586,-0.0819408568169588,-0.16072088415360639,0.1670305893282131,0.07022522375051385,-0.001767270816405103,-0.21907257425850035,0.22044214237510792,0.123941852922255,-0.0983601836956901,-0.029428289520992475,0.12218341693014304,0.09586479355076101,0.12049815645815355,0.16045136451900094,-0.1506212070194737,-0.023346393421224607,-0.107796284183138,-0.006098773166997254,-0.06779772173582055,-0.1410694776747229,0.13650081361433547,0.2724761062238111,0.028425980946520296,0.0683270045880247,0.11252770078974184,0.06391212644093097,0.23620669366046165,-0.032296107966316906,-0.30154057968779624,0.06648789858032082,0.09555684861172564,0.010273786275061196,-0.11344073896639251,0.07457751929350273,0.04796216320776135,0.04772473156307349,-0.0721155458847397,0.1647745174737712,0.11284074616132193,0.021182191129573542,-0.04747553279230247,-0.0459478236400092,-0.1751373158711372
STOCK_051,-0.08855865494534566,-0.08119468391966343,-0.01897543055832908,0.06477130815206635,-0.007182748640648118,-0.1090689325144699,-0.0038064632305969534,-0.011526304281472886,-0.15774152731556226,-0.1061212039375043,-0.08859971764415926,-0.09978950278049831,0.004141297481284786,-0.11956655193041153,-0.10679390115717659,0.09947707515111205,-0.07242100890541339,0.03550649731432315,0.042127268812957044,-0.06676002000027528,0.16093758475962977,0.17347294236896588,0.12748947624125326,-0.07302905062154935,0.022807119395801163,0.06702397090134683,0.03008866003822616,0.04158045816816409,0.06289200552030529,0.20778955151274955,-0.02575924699960552,0.09343092730513294,-0.021266925546342474,0.09172389715372,-0.03096154214653638,0.16880213794214674,-0.21550948708077555,-0.07559298378386009,-0.010431389035593364,0.12205176418143902,0.19625944068237608,0.0805161867250608,-0.10100623253310412,-0.08022664036206792,0.05369408828607439,-0.0090290421574461,0.03397703329672866,0.11763287120064743,0.011636076818739889,0.034220869976193814,0.0014912007692956257,1.0,-0.021718738510244952,0.04489408625232938,0.054995415805769304,-0.04029773662438856,-0.20117915266049805,0.08531656893124889,-0.07776607238972494,-0.15323941607325586,-0.04657079480585301,0.116940328917549,0.030596951897750618,-0.13943011199370844,0.166277516511948,0.08103335615267328,0.19455017797196286,-0.057808844705248406,0.07756032246332738,0.05699089207879415,0.03707501876730802,-0.2208645475475255,-0.08612314444244026,0.3019229509488445,-0.16416159512117492,-0.02601382788086548,0.048922329223980716,0.05385790307230806,0.009651363612569715,-0.09222694851711431,0.011364159591752337,0.022904747792295746,0.1452031906024596,0.044953818298842325,0.19302900825214558,0.027205106606184228,0.25480217472207267,-0.04533199454326663,-0.12592602430336478,-0.007018805153585924,0.05479965002203422,-0.08019343223875006,-0.03396703376970477,0.08793214793991566,0.17680004689271606,0.01523967276435839,0.016846363843467556,0.11607307124280877,0.09696086262893934,0.0024434338103838014
STOCK_052,-0.054230678431508375,-0.12155798559110742,-0.10058139191506696,0.1638372446447347,0.3014533972780991,0.20451236813363818,-0.035349027581756245,-0.11272125625037231,0.035172819279726195,0.05270047932583028,0.12840521200234417,-0.07439827622388126,-0.11528227584491424,0.1506213298411,0.2610797470096346,0.1270199954275929,0.12933998108591324,0.011013402628454166,-0.319017451474752,0.19223110806877236,-0.24334450231045723,-0.10791456329261602,0.08082328513365959,0.1190013402254271,-0.12618915843070513,0.1162250026000522,-0.08768363674277459,-0.17067136832062865,0.016798769476227278,0.035818343970813724,-0.1602752272894569,-0.09353170282492645,0.12258563889811781,0.015995185034565172,0.08930146292949719,0.1648932006139198,0.04472423886417209,-0.16661398862901308,0.056375392462754886,0.12252786717188371,-0.16545345922794605,0.04520214726862967,-0.16992256760544935,0.021400946771003584,-0.2021685385813503,0.051349993499041124,0.08337635871527978,0.04025683151780944,-0.24071123956718496,-0.21947498417238634,0.21421448948559085,-0.021718738510244952,1.0,0.1142321864151123,-0.012300167744311996,-0.21245662780547395,-0.3064554295013008,-0.03629354310305004,-0.066060872266039,-0.021551878125448287,0.09206279476726524,-0.09223053164527197,0.0004990022010117752,0.1175734878664653,0.05885674119799622,0.032047370229428274,-0.11390646261461233,0.2548119419000056,-0.000553325969431463,-0.08751175986615724,0.30138672112042086,0.002872335009024755,-0.1348154428231029,-0.09700506388944308,0.08724099985284722,-0.11186363938019393,-0.021483234676351163,-0.053474127181371504,0.17090831157263311,0.20133619058078506,0.19287442556941994,0.23969434304407278,0.010983432162767346,0.17835149662094057,-0.0829533231624414,-0.4020185066764273,-0.1386935365319454,0.21378796628631336,0.06482759399784839,-0.3101173306750596,-0.058634314725362735,0.036455237694677824,-0.04057137756766487,-0.005286417100677374,0.1900589593862623,0.29642184711515673,0.2589541771665374,-0.08037710702139082,-0.0897391895125689,-0.24777436524027202
STOCK_053,-0.21126513864839858,-0.06324536925890771,-0.006443536157132729,-0.16295936465912297,0.2715585563528298,-0.2106789013556276,-0.11667191664269098,0.01807583989178163,0.28111064015608966,-0.07941009820201388,0.11124906819261544,0.030493456992246874,-0.29673263594353566,0.21234351136825222,0.1361788036180021,0.5205088805426336,-0.16935722509908732,-0.2312890666740076,-0.14360750675277906,-0.012602388928011935,0.18526919517255291,-0.22329973857429886,-0.1825240355060077,0.14813633887473956,-0.28014854343333884,0.12125517525139394,-0.1724219960360914,0.11327103635021336,0.08841234089862729,0.23620951104238055,-0.38428747996487145,-0.2025605429609059,-0.0038649526085173876,-0.07660445709487368,0.06613219413316371,-0.05602703934326437,-0.030157914206042608,-0.16577880841140435,-0.01538930589077768,0.0420475088789367,-0.3429302363433829,0.2606268920084103,-0.1362379560318116,-0.09088327116528742,-0.18364102418546388,-0.074381271052833,-0.3582466665906819,0.13664486736406894,0.22237865930623826,0.1995272899459482,0.0915783792493451,0.04489408625232938,0.1142321864151123,1.0,0.0651318698167432,-0.11018119645247483,0.020117877705340743,0.45340641799918036,-0.19061241704791684,-0.028928387130771057,-0.21129784744634617,0.0586441228356809,-0.12397295496542106,0.21771124270961242,-0.12442830388265727,0.11785946401516322,-0.1702414283665275,-0.10568058628430947,0.34786266322671383,0.06351905057031804,0.16029633590323908,-0.1913244408381701,-0.08528535242470663,0.08797341464069029,0.07873776581317748,-0.08083430235762712,-0.08241935214294312,-0.007770105218895538,-0.057009205321654315,0.12212903239704002,0.1775593355061656,0.17110776289482812,-0.3055844852946998,0.03981775349644016,0.18198679895461642,-0.04194469027865435,0.11187069912512218,0.025189324402260346,0.033084026455069034,-0.22968206774248306,0.2732291463656682,-0.13699502470940278,0.1774819197494748,0.26678656589750965,0.18493589250241516,-0.19223591147949956,0.22562493664266053,-0.105441259644488,-0.12795273711717955,0.30083808074747787
STOCK_054,-0.00554751387908671,-0.08326380429966525,-0.011053645256076643,0.17218878130190315,-0.047985536711704545,-0.28125288353452466,-0.2744324857439668,-0.06823668947521634,0.2020240954609522,0.14744803220463903,-0.043590494087032326,-0.006662536745593184,0.1280603682158562,0.11171019774005192,-0.24536023208125363,0.1184716085436964,0.025056991104938413,0.17912204043603366,-0.2660078980512099,-0.15164245270788546,0.2702533248854351,0.14241645029248742,0.2522235582462286,0.2762685042776429,-0.01470842889985124,0.0772256277994761,-0.07499891374932335,0.015667395405682218,0.017148797874813205,0.4196916019120046,-0.23177292610145267,0.2731970177322686,0.094180845931226,-0.011719298875246944,-0.09668326281886835,0.1512367679634762,-0.4085105020939513,-0.22894920576620592,-0.18822316270587972,0.1381966672389287,-0.009642964324191925,0.1002427527304089,-0.25189526217611846,-0.2160231017316915,0.029661688213002198,-0.1396544433170336,-0.09127542567473225,0.10570415397362934,0.1603665199062272,0.09520587917022381,0.08397373874944013,0.054995415805769304,-0.012300167744311996,0.0651318698167432,1.0,-0.00030600201311477716,-0.11982767722725071,0.030511645716752037,-0.19952374441567963,-0.08472845227118718,-0.06724107856219519,0.005311777889405792,-0.263604553300779,-0.010045045730205508,-0.09011157316557827,0.008440353478033104,0.2135973944786678,-0.15005116391632548,0.480297513066625,0.2302404490021598,0.06592863702269193,-0.22053258449357607,-0.05503513520245436,0.2728123241095519,0.135508384972831,-0.17925761591765638,-0.13656521258790125,0.2992679379604789,0.2514098368437832,-0.17639750728576428,-0.0755559533329118,0.1642516459905323,0.09572039357138688,0.18782371617193802,0.11219384668011928,-0.1314335168150818,0.2869943894916527,-0.10923191990869303,0.06978197473917389,0.1433652970213397,-0.2185083587247727,-0.03563089075080314,-0.036817611153579136,0.2963852464745146,0.13597399489912287,-0.036709595289199884,-0.20684892442098865,0.022126166738380065,0.0535439133153829,0.15191449382655503
STOCK_055,-0.06540021765668269,0.10778687237168214,0.0052989823937075065,-0.013282658602458829,-0.29572901561712756,0.05575469638451139,0.0627472418780973,0.20776662413770736,-0.023235217964999014,-0.12185562678788144,-0.01234828776066848,-0.004820011635089051,0.025152948898875364,0.06212211616709087,-0.3451065289719879,-0.05901371535427283,0.30356712884698656,0.239310994758841,0.2769669908129348,-0.4494295837679442,0.09218767189270237,0.13255970435145656,0.0036140709499958143,-0.11153544420838082,0.14888719925907737,-0.1784956349445818,0.21784550023206736,0.26665239440891714,0.10936165012400724,-0.09544010346483349,0.0619653428751727,0.08767073530614956,0.1935386772261421,-0.020119808042797886,-0.15334665348752718,-0.1142205796321044,-0.11139592684139905,0.10979123968799154,-0.18917502986167084,-0.1914312191550394,0.23545527688674994,0.06048842807733903,0.14587352187497318,-0.0770277511844931,0.4090582046796214,-0.09019410867576992,0.08863936270636605,-0.133425596599346,0.18974728365113738,0.2740084683002098,-0.0976095296599641,-0.04029773662438856,-0.21245662780547395,-0.11018119645247483,-0.00030600201311477716,1.0,0.026936836291719616,0.05405691892623544,0.1790143164534817,-0.14922251322406394,0.013353802795732223,0.30924166041235523,0.061178346642394216,0.018983177382716668,-0.17871887873546852,-0.15072544227351037,0.20514376043729426,-0.14283228262955805,-0.009434162190430357,0.0578216500207687,-0.18663698969870893,-0.24800345437907134,-0.12239626663578532,0.033665781572037944,0.06848611821977338,-0.09568544180580604,0.01932108540086165,-0.06783264368391938,-0.061444993853304763,-0.03073285085840568,-0.3238574325894348,-0.07768252248107929,-0.13343833243064307,0.22417837844051366,-0.07567760600537018,0.30994347488327467,0.14410539962965258,-0.015042413594353122,0.009130762870101892,0.049386470637872465,0.13962027724171,-0.09997926918830008,-0.21423020491241515,-0.18910530301454984,-0.09986173191194886,-0.22922442271516688,-0.12253965901974,0.2784332972859114,-0.15374648508841995,0.18967890958389427
STOCK_056,0.24167667451333585,0.23454074125385757,0.07521520885572687,-0.125059656304343,-0.2850131595008723,-0.12768840859272568,0.25011320679448545,-0.19293533991380368,0.2955174942799127,0.03232319594864805,-0.4800354714319442,0.3249110936683867,0.005658973904331032,-0.26636543905692966,-0.23215026957230112,0.0540003244076754,-0.35640235150441124,-0.24562932625228312,0.14211945659551453,-0.14163501261956565,0.25105662324302425,-0.22209700251367537,-0.38939714922682295,0.14486126296307358,-0.07966806855929183,-0.05493258548119856,0.05136597511957831,0.3358095129770571,0.24263371739239176,0.10789093054491228,0.02006760094261531,-0.04802032182719132,-0.4017147675063371,-0.32825969458449306,0.0743764277419951,-0.40653680942035364,0.24857525310710624,0.4342644292190735,0.172658206756834,-0.33307502858897386,-0.4183450236601777,0.03602713661567389,0.4416771644929155,0.11287836317171238,-0.003946652552714409,-0.2501994470921139,-0.41908592612842627,0.01128788479483176,0.3515561901998929,0.32110169060055804,-0.2046356026921586,-0.20117915266049805,-0.3064554295013008,0.020117877705340743,-0.11982767722725071,0.026936836291719616,1.0,0.09690658978242789,-0.023353795354566068,-0.1064873831190001,-0.4595822513349284,0.008701683089202267,0.164036093842804,-0.10197670182519666,-0.35010175947750144,0.20853476871703505,-0.41653527760449977,-0.13797551861339663,0.021500816111392002,-0.159076126001731,-0.247521941413283,0.4376811206844817,-0.04945822391356859,-0.08410029250146103,0.12471008690977074,0.0826281036198181,0.13750075575391432,-0.01954706350510255,-0.5329997222498271,-0.3433332229509184,-0.18850438638677752,-0.1797921984310584,-0.3175661565940534,-0.5944880496818885,0.010339935157194072,0.38457993513125394,0.16535264324201668,-0.20597809250317567,0.009079188241103195,0.12868406357351303,0.1441835980361365,-0.11198046814745602,0.2649911348118244,0.04840407976444717,-0.3339195724837867,-0.3628146178505111,-0.25618255671078,-0.18968207465196127,-0.21625915737989526,0.26673964564520974
STOCK_057,-0.16166768290337166,0.016716133705870075,-0.12475066440905291,-0.49681921757289843,0.07648572107465532,-0.20605571880669735,0.31742751321236284,0.23577828132450881,-0.0839116520186052,-0.14270523985079542,-0.020116515621955332,0.023732266193743776,-0.18310645753689014,0.10276284280263669,0.08907066184323574,0.34591196040630096,-0.06466200975666758,-0.1712193267722333,-0.10721335812020913,-0.42698820779225305,0.2633726244617972,-0.09439247219515073,-0.3889962978530773,0.01948409917201116,-0.2757545312635368,-0.05884864064360339,-0.008299185427051358,0.3518027555430114,0.24520373012486715,0.31825750065546304,-0.35587392986273275,-0.012700779593141972,-0.0025663920192087707,0.04338912132652554,0.16925232000899473,-0.002407568736775067,-0.26842424345252625,-0.13378245099710204,0.17301272218173158,-0.14421202492332855,-0.23142327807900046,0.4520668631690789,0.2687995953955713,-0.037618571488989096,-0.26997737190183463,0.007485207042011484,-0.30369662005089426,-0.026455727939722586,0.3829907553460665,0.5236563066328781,-0.0819408568169588,0.08531656893124889,-0.03629354310305004,0.45340641799918036,0.030511645716752037,0.05405691892623544,0.09690658978242789,1.0,-0.3632198738729047,-0.15682420847471462,-0.11127881750740179,0.33283513451372154,-0.11228933545148485,0.23137688694251662,-0.15337762236952576,0.17998960696065427,-0.2581335621760166,-0.2992250115168483,0.10641502498001407,0.044320156144118154,0.021908238140834806,-0.2447180919869516,0.050753415967519706,0.0003674893821261799,0.010560185019863097,-0.41755395087796693,-0.11129553128302647,-0.021783757461845712,-0.21103270615500516,-0.07640397761391418,0.20025852797830196,0.166434318255719,-0.18600250122692244,0.11012649514374631,0.24002014553993783,0.3251726105222116,0.24540444853842727,0.09247881029706367,0.10471019268691227,0.010566037676551331,0.25541691518527326,-0.36814280718069897,0.09300358865772197,0.26319883180757153,0.1046705542487979,-0.34642957151706266,0.18563410470681635,-0.1905656172138928,-0.19741405160814982,0.5691404934341858
STOCK_058,0.15734801267448748,-0.006573814383268107,0.2057123352691772,0.09776994938374484,0.06363847508147948,0.25440077525767274,-0.08689895427301812,0.011869934933008136,-0.010934281936454996,0.04762172087600389,0.001597239922100923,0.11381608674151755,-0.047981264863274115,-0.19073028450679413,0.07755278280187243,-0.1478689932286268,0.17932787782760962,0.04036812083660613,0.1979483541951724,0.036400180997096486,-0.09699730289742481,-0.01948660047374496,0.0930549895727278,-0.3273325516018541,-0.13460510312801136,0.04585521733438196,0.2955225969310668,-0.14408155347919457,-0.2226737737138734,-0.3772742376229331,0.2808301457459945,-0.15421055366104852,0.29889962905219214,-0.06306866537057541,-0.2781877085483115,0.09145447706039438,0.028689252895130232,-0.10712155733314924,-0.24231511524206276,-0.022507064425979793,0.18765976633819412,-0.13295593338852196,-0.26840306346121634,-0.011665027778869184,0.13049487052625183,0.2024293445778682,0.0945257890985071,-0.020473812837940912,-0.27575562882679205,-0.23739986518295164,-0.16072088415360639,-0.07776607238972494,-0.066060872266039,-0.19061241704791684,-0.19952374441567963,0.1790143164534817,-0.023353795354566068,-0.3632198738729047,1.0,0.17612254440068353,0.1425601163128669,-0.22824394081992805,0.1439751361444527,-0.10271530798196772,0.017721220501102357,0.11431023964783937,0.3425072401987434,0.20444950549401586,-0.12327020214614415,-0.10082184076327014,-0.023428160068489894,0.15458664697508148,0.006903275385365354,0.0046349928981432855,-0.04911651279612433,0.31348766535456796,-0.09819699863410544,-0.11031920449168814,0.0663676254185906,0.21522774457103697,-0.23344535054918683,-0.24778057870321285,-0.021535521382582558,-0.10438123650585904,-0.07557244285643791,0.1433869277699519,-0.1469463382557625,-0.08281468541435186,-0.1913525700977435,0.03955860125246466,-0.20340597877783426,0.2551652749335606,-0.2206010294084628,-0.16451792317724384,-0.17240356948324428,0.22126156298092964,0.013866003960577144,0.07401911969622262,0.33275055651330576,-0.005595892528974534
STOCK_059,-0.04563095808276441,0.06329983241545625,-0.017043568344971418,-0.17644012892700794,-0.13896448625820026,-0.15874665230056548,-0.3942053632471921,-0.09092172791972752,-0.042873334744414425,0.09535896341987528,0.3885193893112342,0.04881917246803944,0.01318661437176797,0.006360159037992708,0.38453594317085954,-0.2362598494586383,0.2070568565080003,-0.1741396377080101,-0.03329015561354516,0.24465969150152078,-0.11449498811127176,0.03257161104038374,-0.05535526787138545,-0.3256477554868385,-0.07398474708399021,0.05335678506454879,-0.14055027076372248,-0.16657631391036873,-0.3252226038528016,-0.3029485342169526,-0.11043019675383854,-0.1488361427456814,0.2228086519368351,0.11693698445134983,-0.14345478706454975,0.08833318992737368,0.11573767413081808,-0.14975002319731073,0.019762825454361633,0.2114381373840059,-0.0750731722855171,-0.4699102924123439,-0.05234238287148344,-0.06529593557384786,-0.12647175040977984,0.22368911828422694,0.1713252610303361,-0.0623349835744802,-0.358605198469515,-0.0391502982260869,0.1670305893282131,-0.15323941607325586,-0.021551878125448287,-0.028928387130771057,-0.08472845227118718,-0.14922251322406394,-0.1064873831190001,-0.15682420847471462,0.17612254440068353,1.0,0.3267584772921426,-0.37577184786202805,-0.17511800944490244,0.39341614493245,0.27168225385606903,0.04108806339955099,-0.029933769837858032,0.09248747986416941,0.01091777649551082,0.26768864277388904,0.06409244427808555,0.04254854073497279,0.398669542496738,-0.20203577625523966,-0.08723633434849222,0.14237333012344794,-0.25727104385057703,0.22091802353436407,0.3602553387312561,0.029953133343434492,0.14647722073846367,-0.13141011137744518,-0.07766490923526607,0.014017510692215676,0.20507278043761698,-0.2906040076801062,-0.16961683359519697,-0.06945276239427427,-0.1534696073774552,0.2924531639354702,-0.010422933604131782,0.3714567834787707,0.06408844737766116,-0.09615790507856771,-0.07770724747994238,0.04945840039648746,-0.004100068438256141,-0.2637763089958751,0.40790098070402825,0.05789647563550736
STOCK_060,-0.17853435146119512,-0.029955105544592783,-0.0038190308345678156,0.006801205851390999,-0.023808643441259082,0.20305917277628865,-0.055147442887153536,0.05098498220451771,-0.3137627496445332,0.22335210211138268,0.5323120204788955,-0.17990398872518348,-0.022244825718408207,0.17885831950588232,0.22996597627506346,-0.4086431219388683,0.3594817658243835,0.08899055281132165,-0.06252596707111743,-0.04216047360100668,-0.37461999927727474,0.24100504887769114,0.1621407977472245,-0.3167490981406048,0.10723599306148072,-0.05248300351965289,-0.04389495344848676,-0.30134403168382734,-0.24340644313962623,-0.37723430029322147,0.11194158374899235,0.12546292029218384,0.4925866346474729,0.2199933976220827,0.008546337141786334,0.27330281989450966,-0.08862811195421536,-0.30157472084741155,-0.09735516009083493,0.18888118164593845,0.34386205671388365,-0.26185096025376897,-0.06449750732564032,-0.09882000839397276,-0.13155813556275286,0.2085434919723352,0.390331499781347,-0.22299976797544524,-0.4160637845945,-0.32779852039053675,0.07022522375051385,-0.04657079480585301,0.09206279476726524,-0.21129784744634617,-0.06724107856219519,0.013353802795732223,-0.4595822513349284,-0.11127881750740179,0.1425601163128669,0.3267584772921426,1.0,-0.10702916488490759,-0.04831646537786414,0.3452009729806072,0.3355959189619435,-0.10347767980383522,0.24230100341725766,0.18052088599754026,-0.2793986866882927,0.1117854528326865,0.07524468300591595,-0.031983398963691366,0.3012572948639523,-0.19338272723874408,-0.04287157297792903,-0.08373784042133398,-0.1624796114045216,0.1599449192388271,0.39329460675002625,0.2788143522228296,0.2045791700038029,-0.07711392104600566,0.18846808814840693,0.43241964136739514,-0.15322842040834297,-0.11448299712031405,-0.22405484195244862,0.16478140688807036,0.039033688846017434,0.12885765385545675,-0.33147534553859104,0.20895927500057768,-0.11129173284594422,-0.20403449338435603,0.031181238134892993,0.2949919177375034,0.016708861412903887,-0.09970163446170062,0.24317629891074244,-0.02443733147289209
STOCK_061,-0.2763837875254727,0.10027676441276227,-0.049915211032180905,0.033696475419093465,-0.19486269163739683,0.09250642374997878,0.40508996318842394,0.18732415099503302,-0.09806380197395757,-0.04972005058136809,0.0828740186681325,-0.08666893713246017,-0.19888810209915303,0.12030821471911105,-0.45425664685088907,0.23977409590832227,-0.03243489254249216,-0.07644297118872508,0.34870255237712683,-0.44668866620391773,0.07335710450083383,0.1647822797284938,-0.14507608003175623,0.13094551409063906,0.18396821575340505,-0.02717168552225393,0.0308579860151619,0.17523547211076662,0.2016831076735811,0.0655650247949903,0.10501198060090852,0.314370335060989,0.003998621094232625,0.03645924853714555,0.14836681440606064,-0.04654116857145411,-0.03171034960549165,0.181116872066901,-0.05058986049758944,-0.006163903023575857,0.2269124413165268,0.3712107976579984,0.260766446474599,-0.019458106442474362,0.28924275023914925,-0.2306505381196884,-0.1928914032444671,-0.10426837912311007,0.22792669026140985,0.20809347063759384,-0.001767270816405103,0.116940328917549,-0.09223053164527197,0.0586441228356809,0.005311777889405792,0.30924166041235523,0.008701683089202267,0.33283513451372154,-0.22824394081992805,-0.37577184786202805,-0.10702916488490759,1.0,0.03327451176075272,0.034035805284340394,-0.06397269718988122,-0.2026565616673789,0.13275732934689824,-0.1547627415185116,-0.19718072448180518,-0.08799541091485602,-0.16453587675288597,-0.33532430548452247,-0.3229073846638573,0.014441014566393486,-0.06679289116766536,-0.09957033159540601,0.1719423939729874,0.028503984596673044,-0.32121934794653617,0.12507410660138993,-0.07720222794218502,0.060442968688074965,-0.0505607750384592,0.22445203814175593,-0.1138496561923341,0.35871394329229145,0.12158510248453631,0.19923133929281106,0.14785840231214128,-0.19051363224610524,0.24516908994166495,-0.3072582264349701,-0.053412115282400016,-0.14760278257280154,0.10418812841967588,-0.31706902536425846,-0.1437645929350671,0.1855964607596347,-0.4844905199467024,0.08921407106364992
